hash,basename,experiment_dir,canonical,n_locations,ext
bb6e8b14a0c85c31,B_ROOT_SEARCH_NULLS.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/B_ROOT_SEARCH_NULLS.md,1,md
83dce809bfe55c0b,C_PARADIGM_PREDICTIONS.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/C_PARADIGM_PREDICTIONS.md,1,md
0a4c58a940ebc03a,POSITIVE_CONTROL_RESULTS.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/POSITIVE_CONTROL_RESULTS.md,1,md
c823a65d2ecb78af,END_TO_END_NULL_RESULTS.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/END_TO_END_NULL_RESULTS.md,1,md
b04d0408d3ef1b99,01_PUBLIC_CLAIM_ARCHIVE.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/01_PUBLIC_CLAIM_ARCHIVE.md,1,md
bc0e0ea780c711fc,E_FULL_FORMULA_AUDIT.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/E_FULL_FORMULA_AUDIT.md,1,md
efe79e45b1d955d5,04_SEGMENTATION_COMPARISON.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/04_SEGMENTATION_COMPARISON.md,1,md
f8b90a7a7dc7398e,F_FULL_SIGN_MAP_AUDIT.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/F_FULL_SIGN_MAP_AUDIT.md,1,md
8b098a4c1226cd86,DI_MINO_EXACT_CLAIM_V1.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/preregistrations/DI_MINO_EXACT_CLAIM_V1.md,1,md
0be79462677a4a0c,di_mino_public_claim.sha256,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/manifests/di_mino_public_claim.sha256,1,sha256
e10bbee7dd2c262b,DI_MINO_EXACT_CLAIM_V1.sha256,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/manifests/DI_MINO_EXACT_CLAIM_V1.sha256,1,sha256
c5acbf60cf7915cc,formula_claim_matrix.json,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/data/formula_claim_matrix.json,1,json
651e50d988994d1e,minoan-fig1.png,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/data/claim_archive/minoan-fig1.png,1,png
4de8e42b21b9f9f6,aiclambake_linear-a_2026-06-16.retrieved.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/data/claim_archive/aiclambake_linear-a_2026-06-16.retrieved.md,1,md
374d1cd468a73a96,loso.json,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/data/results/loso.json,1,json
82a02e9fc5833fe3,morphology.json,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/data/results/morphology.json,1,json
7f3d4b967641c55f,root_search.json,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/data/results/root_search.json,1,json
fbf77c8228d8a825,end_to_end_null.json,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/data/results/end_to_end_null.json,1,json
d6c446cf3cedcb2a,positive_controls.json,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/data/results/positive_controls.json,1,json
ed6ca6c89e6fb099,301_value_sweep.json,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/data/results/301_value_sweep.json,1,json
d57a43838a6d31aa,segmentation_target.json,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/data/results/segmentation_target.json,1,json
0526ed73a1e92faf,corpus.json,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/data/libation_formula_exact/corpus.json,1,json
aa2fc5c3e83f40e5,SOURCE_REGISTER.csv,admin_schema,logos-admin-schema:experiments/admin_schema/SOURCE_REGISTER.csv,3,csv
9a04eb207532d941,DECISION_LOG.md,admin_schema,logos-admin-schema:experiments/admin_schema/DECISION_LOG.md,3,md
aafee1aaba846cec,PROJECT_CHARTER.md,admin_schema,logos-admin-schema:experiments/admin_schema/PROJECT_CHARTER.md,3,md
66a12e17d68b0e46,STATUS.md,admin_schema,logos-admin-schema:experiments/admin_schema/STATUS.md,3,md
c1db0892e8cbc23d,test_site_mapping.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_site_mapping.py,3,py
5f9f94b32a20d13f,test_document_graph_no_semantic_fields.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_document_graph_no_semantic_fields.py,3,py
da1ade1df937c54c,test_site_findspot_separation.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_site_findspot_separation.py,3,py
a3f594844ad95296,test_no_duplicate_occurrences.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_no_duplicate_occurrences.py,3,py
d05301526a8998af,test_scribe_crosswalk.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_scribe_crosswalk.py,3,py
ba50ad64087df5d2,test_human_annotation_pipeline.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_human_annotation_pipeline.py,3,py
11f870ab9195082f,test_document_graph_determinism.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_document_graph_determinism.py,3,py
58b084cb8abec568,test_feature_transferability.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_feature_transferability.py,3,py
0f47a4bbe3e2d3db,test_document_graph_schema.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_document_graph_schema.py,3,py
f9e2409b0e2780e6,test_linear_a_no_semantic_mapping.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_linear_a_no_semantic_mapping.py,3,py
aaa8a9bbd15d8b87,test_formula_cluster_blindness.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_formula_cluster_blindness.py,3,py
da8421abaa3a0335,test_graph_cardinality_invariants.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_graph_cardinality_invariants.py,3,py
8668da211b5ac5d2,test_formula_cluster_fold_safety.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_formula_cluster_fold_safety.py,3,py
e4b9d19ac1f39850,test_linear_a_structural_channels.py,admin_schema,logos-admin-schema:experiments/admin_schema/tests/test_linear_a_structural_channels.py,3,py
56e9ecafca7d8f0f,annotation_guidelines_draft.md,admin_schema,logos-admin-schema:experiments/admin_schema/reviews/stage5/annotation_guidelines_draft.md,3,md
301e78265ee1c4d1,grouping_and_leakage_rules_draft.md,admin_schema,logos-admin-schema:experiments/admin_schema/reviews/stage5/grouping_and_leakage_rules_draft.md,3,md
6ea82f12e5f57331,open_decisions.md,admin_schema,logos-admin-schema:experiments/admin_schema/reviews/stage5/open_decisions.md,3,md
f719a8b8c6c2fb8c,annotation_qc_plan_draft.md,admin_schema,logos-admin-schema:experiments/admin_schema/reviews/stage5/annotation_qc_plan_draft.md,3,md
bc19d2a91dbd19be,ONTOLOGY_REVIEW_PACKET.md,admin_schema,logos-admin-schema:experiments/admin_schema/reviews/stage5/ONTOLOGY_REVIEW_PACKET.md,3,md
5788f3cdca0fbb30,gold_tier_rules_draft.md,admin_schema,logos-admin-schema:experiments/admin_schema/reviews/stage5/gold_tier_rules_draft.md,3,md
62ae57f9553b4573,projected_class_counts_draft.csv,admin_schema,logos-admin-schema:experiments/admin_schema/reviews/stage5/projected_class_counts_draft.csv,6,csv
489b2cfc8092eb15,label_transferability_draft.csv,admin_schema,logos-admin-schema:experiments/admin_schema/reviews/stage5/label_transferability_draft.csv,6,csv
4a4d99ed3c05174d,role_ontology_draft.schema.json,admin_schema,logos-admin-schema:experiments/admin_schema/reviews/stage5/role_ontology_draft.schema.json,3,json
1307ad1210f2b80a,LINEAR_A_STRUCTURAL_CHANNEL_AUDIT.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/LINEAR_A_STRUCTURAL_CHANNEL_AUDIT.md,3,md
03646ea4f92227ec,LICENSE_AND_REPRODUCIBILITY.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/LICENSE_AND_REPRODUCIBILITY.md,3,md
2a9083f5d38c6caf,HUMAN_PILOT_SAMPLING_PLAN.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/HUMAN_PILOT_SAMPLING_PLAN.md,3,md
d93ccc151f605860,FORMULA_CLUSTER_AUDIT.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/FORMULA_CLUSTER_AUDIT.md,3,md
a4ae16f2922e8de0,FEATURE_TRANSFERABILITY_MATRIX.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/FEATURE_TRANSFERABILITY_MATRIX.md,3,md
0dc48e30576dbf14,GRAPH_CARDINALITY_AUDIT.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/GRAPH_CARDINALITY_AUDIT.md,3,md
5ff34af2c47258d2,STAGE5_1_PILOT.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/STAGE5_1_PILOT.md,3,md
4d9bb1dfbf101db8,LINEAR_B_SOURCE_AUDIT.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/LINEAR_B_SOURCE_AUDIT.md,3,md
6049126c6945af83,STAGE4_1_CORRECTION_SUMMARY.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/STAGE4_1_CORRECTION_SUMMARY.md,3,md
441237adcbf3c144,SITE_AND_FINDSPOT_AUDIT.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/SITE_AND_FINDSPOT_AUDIT.md,3,md
5f61d806750bd911,HUMAN_EXPERT_RECRUITMENT_BRIEF.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/HUMAN_EXPERT_RECRUITMENT_BRIEF.md,3,md
684e198913b2b094,SCRIBAL_METADATA_AUDIT.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/SCRIBAL_METADATA_AUDIT.md,3,md
f9ce10e14fb2e460,LINEAR_A_FEATURE_COMPATIBILITY.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/LINEAR_A_FEATURE_COMPATIBILITY.md,3,md
04e58e36bbd65741,LINEAR_A_NOTATION_RESOLUTION.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/LINEAR_A_NOTATION_RESOLUTION.md,3,md
e52e86e5ac001058,DOCUMENT_REPRESENTATION_SPEC.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/DOCUMENT_REPRESENTATION_SPEC.md,3,md
211ecf1187f81103,NOVELTY_BOUNDARY.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/NOVELTY_BOUNDARY.md,3,md
ab239e39684e2221,HUMAN_EXPERT_GATE_STATUS.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/HUMAN_EXPERT_GATE_STATUS.md,3,md
6b7d659a316a7abc,HUMAN_EXPERT_ANNOTATION_INSTRUCTIONS.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/HUMAN_EXPERT_ANNOTATION_INSTRUCTIONS.md,3,md
bb78bdaa71604209,HUMAN_EXPERT_INVITATION_EMAIL.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/HUMAN_EXPERT_INVITATION_EMAIL.md,3,md
9e54318fc1474df6,ROLE_ONTOLOGY.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/ROLE_ONTOLOGY.md,3,md
70c675413794361f,PRIOR_ART_MATRIX.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/PRIOR_ART_MATRIX.md,3,md
0b1e7663f6b951ef,AUTO_ANNOTATION_PILOT_CLOSURE.md,admin_schema,logos-admin-schema:experiments/admin_schema/reports/AUTO_ANNOTATION_PILOT_CLOSURE.md,3,md
8ac775fd866d966b,validate_human_submission.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/annotation/validate_human_submission.py,3,py
07bfe024815b3aa1,compare_human_annotations.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/annotation/compare_human_annotations.py,3,py
0fbb53c7e4f2f07b,build_adjudication_packet.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/annotation/build_adjudication_packet.py,3,py
fb65c921dc79690e,validate_human_submission.cpython-311.pyc,admin_schema,logos-admin-schema:experiments/admin_schema/src/annotation/__pycache__/validate_human_submission.cpython-311.pyc,1,pyc
9c7e48e958d61e38,draw_human_pilot.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/human_pilot/draw_human_pilot.py,3,py
8d5d809063e08841,formula_clustering.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/formula_clustering.py,3,py
96bf7b983bfe590d,site_mapping.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/site_mapping.py,3,py
996bd96c5e5fa069,validate_admin_graph.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/validate_admin_graph.py,3,py
3b62adffdc8f1f1b,graph_common.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/graph_common.py,3,py
f72bdcfdb8acc29d,build_linear_b_graph.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/build_linear_b_graph.py,3,py
a37fa32bfa74f3fc,build_linear_a_compatible_graph.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/build_linear_a_compatible_graph.py,3,py
25ec7d95ac60a9bf,linear_a_structural_recovery.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/linear_a_structural_recovery.py,3,py
e7e7f00421dd3a19,formula_clustering.cpython-311.pyc,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/__pycache__/formula_clustering.cpython-311.pyc,1,pyc
5f61e325ccc9fedf,site_mapping.cpython-311.pyc,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/__pycache__/site_mapping.cpython-311.pyc,1,pyc
b80e2fda41bad0f3,linear_a_structural_recovery.cpython-311.pyc,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/__pycache__/linear_a_structural_recovery.cpython-311.pyc,1,pyc
172eac9b3372becb,build_linear_b_graph.cpython-311.pyc,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/__pycache__/build_linear_b_graph.cpython-311.pyc,1,pyc
190c857fe11484b6,validate_admin_graph.cpython-311.pyc,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/__pycache__/validate_admin_graph.cpython-311.pyc,1,pyc
5267642eef3989da,graph_common.cpython-311.pyc,admin_schema,logos-admin-schema:experiments/admin_schema/src/corpus/__pycache__/graph_common.cpython-311.pyc,1,pyc
a03bcd7a200b4f1c,draw_pilot.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/pilot/draw_pilot.py,3,py
a341f6ddc7e5051c,compute_pilot_stats.py,admin_schema,logos-admin-schema:experiments/admin_schema/src/pilot/compute_pilot_stats.py,3,py
d697fd6ae26a4b76,compute_pilot_stats.cpython-311.pyc,admin_schema,logos-admin-schema:experiments/admin_schema/src/pilot/__pycache__/compute_pilot_stats.cpython-311.pyc,1,pyc
81a5d6dec619101e,lb_graph.jsonl,admin_schema,logos-admin-schema:experiments/admin_schema/data/model_visible/lb_graph.jsonl,3,jsonl
1b1d56bb704c5440,la_graph.jsonl,admin_schema,logos-admin-schema:experiments/admin_schema/data/model_visible/la_graph.jsonl,3,jsonl
6a52340fea8c370d,lb_reference.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/model_visible/lb_reference.json,3,json
bbd3e3002c3c027a,open_decisions_resolved.md,admin_schema,logos-admin-schema:experiments/admin_schema/data/policy/open_decisions_resolved.md,3,md
7906f22a200d8542,gold_tier_rules.md,admin_schema,logos-admin-schema:experiments/admin_schema/data/policy/gold_tier_rules.md,3,md
d0f42d541a689b8c,annotation_qc_thresholds.md,admin_schema,logos-admin-schema:experiments/admin_schema/data/policy/annotation_qc_thresholds.md,3,md
afb663cb19441c84,grouping_and_leakage_rules.md,admin_schema,logos-admin-schema:experiments/admin_schema/data/policy/grouping_and_leakage_rules.md,3,md
03c83b810bdfee94,feature_sets.csv,admin_schema,logos-admin-schema:experiments/admin_schema/data/policy/feature_sets.csv,3,csv
ccc67987f3fc9c02,annotation_guidelines.md,admin_schema,logos-admin-schema:experiments/admin_schema/data/policy/annotation_guidelines.md,3,md
781902c061764b80,role_ontology.schema.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/schema/role_ontology.schema.json,3,json
c1d283569481e9f8,admin_document_graph.example.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/schema/admin_document_graph.example.json,3,json
da7ef7ff92331457,admin_document_graph.schema.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/schema/admin_document_graph.schema.json,3,json
bc5a98fe0120965a,feature_transferability.csv,admin_schema,logos-admin-schema:experiments/admin_schema/data/schema/feature_transferability.csv,3,csv
ee1c30f9434303c2,prior_art_register.csv,admin_schema,logos-admin-schema:experiments/admin_schema/data/prior_art/prior_art_register.csv,3,csv
5ed2e57056461f0a,receipts.md,admin_schema,logos-admin-schema:experiments/admin_schema/data/prior_art/search_receipts/receipts.md,3,md
d89915b4923fb7b8,linear_a_structural_classes.csv,admin_schema,logos-admin-schema:experiments/admin_schema/data/reference/linear_a_structural_classes.csv,3,csv
099fa3a426925c55,site_crosswalk.csv,admin_schema,logos-admin-schema:experiments/admin_schema/data/reference/site_crosswalk.csv,3,csv
6578708f5219c455,scribe_crosswalk.csv,admin_schema,logos-admin-schema:experiments/admin_schema/data/reference/scribe_crosswalk.csv,3,csv
ac8d3da7e833bbcc,annotator_B_response_template.csv,admin_schema,logos-admin-schema:experiments/admin_schema/data/human_pilot/annotator_B_response_template.csv,3,csv
3cd50589231daa37,anon_key.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/human_pilot/anon_key.json,1,json
983f182878297199,pilot_sample.jsonl,admin_schema,logos-admin-schema:experiments/admin_schema/data/human_pilot/pilot_sample.jsonl,1,jsonl
9aa6e72731099bdb,annotator_A_packet.csv,admin_schema,logos-admin-schema:experiments/admin_schema/data/human_pilot/annotator_A_packet.csv,1,csv
1ff6a8bd10ee19e6,annotator_A_response_template.csv,admin_schema,logos-admin-schema:experiments/admin_schema/data/human_pilot/annotator_A_response_template.csv,3,csv
45be3989baeac8a4,pilot_sample.csv,admin_schema,logos-admin-schema:experiments/admin_schema/data/human_pilot/pilot_sample.csv,1,csv
7e00494ea498784a,annotator_B_packet.csv,admin_schema,logos-admin-schema:experiments/admin_schema/data/human_pilot/annotator_B_packet.csv,1,csv
62ce3e2d9ebddb8f,human_pilot_manifest.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/human_pilot/human_pilot_manifest.json,3,json
625708bf11233a9f,pilot_items.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/evaluation_only/pilot_items.json,1,json
cc8f7035fcc73ea8,lb_dephon_vocab.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/evaluation_only/lb_dephon_vocab.json,3,json
277131a483291137,pilot_annotations.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/evaluation_only/pilot_annotations.json,1,json
3eaa8d63e892d64a,lb_source_transliteration.jsonl,admin_schema,logos-admin-schema:experiments/admin_schema/data/evaluation_only/lb_source_transliteration.jsonl,3,jsonl
c8f0c3e8eb33643a,la_dephon_vocab.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/evaluation_only/la_dephon_vocab.json,3,json
8bd45aa12c00c1c6,pilot_exclusion_manifest.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/pilot/pilot_exclusion_manifest.json,3,json
6f7d86eed7c8725f,pilot_stats.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/pilot/pilot_stats.json,3,json
ec0cf33c83c0160b,stage4_graph_freeze.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/manifests/stage4_graph_freeze.json,3,json
a1dc99e2f956a16f,stage4_graph_freeze.sha256,admin_schema,logos-admin-schema:experiments/admin_schema/data/manifests/stage4_graph_freeze.sha256,3,sha256
fef5e6222f072609,stage4_2_graph_freeze.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/manifests/stage4_2_graph_freeze.json,3,json
352b2e86c7191606,stage4_1_graph_freeze.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/manifests/stage4_1_graph_freeze.json,3,json
7eb186f68f67c564,human_pilot_sample.sha256,admin_schema,logos-admin-schema:experiments/admin_schema/data/manifests/human_pilot_sample.sha256,3,sha256
f14280299e354b60,stage5_ontology_freeze.sha256,admin_schema,logos-admin-schema:experiments/admin_schema/data/manifests/stage5_ontology_freeze.sha256,3,sha256
d4f8e51b9c01243c,stage5_ontology_freeze.json,admin_schema,logos-admin-schema:experiments/admin_schema/data/manifests/stage5_ontology_freeze.json,3,json
b22b694223b9dff6,stage4_1_graph_freeze.sha256,admin_schema,logos-admin-schema:experiments/admin_schema/data/manifests/stage4_1_graph_freeze.sha256,3,sha256
0b5a5622baebbc1a,stage4_2_graph_freeze.sha256,admin_schema,logos-admin-schema:experiments/admin_schema/data/manifests/stage4_2_graph_freeze.sha256,3,sha256
3709065f49659cb4,STATUS.md,no_human_structure,logos-no-human-structure:experiments/no_human_structure/STATUS.md,2,md
d718868598a2b49f,SOURCE_REGISTER.csv,no_human_structure,logos-no-human-structure:experiments/no_human_structure/SOURCE_REGISTER.csv,2,csv
bbd2021b61bf1236,PROJECT_CHARTER.md,no_human_structure,logos-no-human-structure:experiments/no_human_structure/PROJECT_CHARTER.md,2,md
05f345361047590f,DECISION_LOG.md,no_human_structure,logos-no-human-structure:experiments/no_human_structure/DECISION_LOG.md,2,md
d5b551bba5ebfe31,test_source_labels_categories.py,no_human_structure,logos-no-human-structure:experiments/no_human_structure/tests/test_source_labels_categories.py,2,py
57bd84e26bb9224a,test_label_functions.py,no_human_structure,logos-no-human-structure:experiments/no_human_structure/tests/test_label_functions.py,2,py
ce137d6f2cabf467,lb_indexes.py,no_human_structure,logos-no-human-structure:experiments/no_human_structure/src/source_labels/lb_indexes.py,2,py
bd5cf25e70524542,power_gate.py,no_human_structure,logos-no-human-structure:experiments/no_human_structure/src/source_labels/power_gate.py,2,py
7c38b72ca2ddc0e3,build_source_labels.py,no_human_structure,logos-no-human-structure:experiments/no_human_structure/src/source_labels/build_source_labels.py,2,py
45eaa81d91bf6fdb,lb_indexes.cpython-311.pyc,no_human_structure,logos-no-human-structure:experiments/no_human_structure/src/source_labels/__pycache__/lb_indexes.cpython-311.pyc,1,pyc
2e1d43ad308e3e9e,run_weak_supervision.py,no_human_structure,logos-no-human-structure:experiments/no_human_structure/src/weak_supervision/run_weak_supervision.py,2,py
969e3fe246120d46,labeling_functions.py,no_human_structure,logos-no-human-structure:experiments/no_human_structure/src/weak_supervision/labeling_functions.py,2,py
73b1ac38819dc398,labeling_functions.cpython-311.pyc,no_human_structure,logos-no-human-structure:experiments/no_human_structure/src/weak_supervision/__pycache__/labeling_functions.cpython-311.pyc,1,pyc
c3a9c73e3dd46e4c,weak_supervision_metrics.json,no_human_structure,logos-no-human-structure:experiments/no_human_structure/data/source_labels/weak_supervision_metrics.json,2,json
5ad10fd425694699,source_labels_summary.json,no_human_structure,logos-no-human-structure:experiments/no_human_structure/data/source_labels/source_labels_summary.json,2,json
7632a86a0de0186a,power_gate.json,no_human_structure,logos-no-human-structure:experiments/no_human_structure/data/source_labels/power_gate.json,2,json
22a92a1a05a4d2fa,source_dependency_graph.json,no_human_structure,logos-no-human-structure:experiments/no_human_structure/data/source_labels/source_dependency_graph.json,2,json
5dfcd8cff8fe7a5e,linear_b_source_labels.jsonl,no_human_structure,logos-no-human-structure:experiments/no_human_structure/data/source_labels/linear_b_source_labels.jsonl,1,jsonl
add701a7ca49a719,linear_b_source_labels.sha256,no_human_structure,logos-no-human-structure:experiments/no_human_structure/data/manifests/linear_b_source_labels.sha256,2,sha256
c8de25d3cdb1b393,ROUTE_CLOSURE_AND_PIVOT.md,no_human_structure,logos-no-human-structure:experiments/no_human_structure/reports/ROUTE_CLOSURE_AND_PIVOT.md,2,md
4a860592b2f7bfc9,LABEL_FUNCTION_AUDIT.md,no_human_structure,logos-no-human-structure:experiments/no_human_structure/reports/LABEL_FUNCTION_AUDIT.md,2,md
d48c76be5b3ef111,HUMAN_EXPERT_PATH_CLOSURE.md,no_human_structure,logos-no-human-structure:experiments/no_human_structure/reports/HUMAN_EXPERT_PATH_CLOSURE.md,2,md
360eae026fc0c240,PRE_STAGE5_POWER_GATE.md,no_human_structure,logos-no-human-structure:experiments/no_human_structure/reports/PRE_STAGE5_POWER_GATE.md,2,md
db8a141a00a16b5a,WEAK_SUPERVISION_SPEC.md,no_human_structure,logos-no-human-structure:experiments/no_human_structure/reports/WEAK_SUPERVISION_SPEC.md,2,md
cb158e705d7f1874,SOURCE_LABEL_DEPENDENCY_AUDIT.md,no_human_structure,logos-no-human-structure:experiments/no_human_structure/reports/SOURCE_LABEL_DEPENDENCY_AUDIT.md,2,md
1e8d26bfb58248cf,SOURCE_DERIVED_LABEL_AUDIT.md,no_human_structure,logos-no-human-structure:experiments/no_human_structure/reports/SOURCE_DERIVED_LABEL_AUDIT.md,2,md
94c1416847112b04,weak_supervision_freeze.json,no_human_structure,logos-no-human-structure:experiments/no_human_structure/configs/weak_supervision_freeze.json,2,json
347ecc236bcb9b3d,site_mapping.cpython-311.pyc,admin_schema,logos-no-human-structure:experiments/admin_schema/src/corpus/__pycache__/site_mapping.cpython-311.pyc,1,pyc
ba0128c581994644,linear_a_structural_recovery.cpython-311.pyc,admin_schema,logos-no-human-structure:experiments/admin_schema/src/corpus/__pycache__/linear_a_structural_recovery.cpython-311.pyc,1,pyc
7331616b1b2cd532,graph_common.cpython-311.pyc,admin_schema,logos-no-human-structure:experiments/admin_schema/src/corpus/__pycache__/graph_common.cpython-311.pyc,1,pyc
83b81ffcad066593,formula_clustering.cpython-311.pyc,admin_schema,logos-no-human-structure:experiments/admin_schema/src/corpus/__pycache__/formula_clustering.cpython-311.pyc,1,pyc
36b349cb33aa3c51,graph_common.cpython-311.pyc,admin_schema,logos-observable-channels:experiments/admin_schema/src/corpus/__pycache__/graph_common.cpython-311.pyc,1,pyc
094f04f64f5f7213,formula_clustering.cpython-311.pyc,admin_schema,logos-observable-channels:experiments/admin_schema/src/corpus/__pycache__/formula_clustering.cpython-311.pyc,1,pyc
d263b0277ba52713,linear_a_structural_recovery.cpython-311.pyc,admin_schema,logos-observable-channels:experiments/admin_schema/src/corpus/__pycache__/linear_a_structural_recovery.cpython-311.pyc,1,pyc
a0b77aa178ec2db3,site_mapping.cpython-311.pyc,admin_schema,logos-observable-channels:experiments/admin_schema/src/corpus/__pycache__/site_mapping.cpython-311.pyc,1,pyc
fe74aefa6e63377a,PROJECT_CHARTER.md,observable_channels,logos-observable-channels:experiments/observable_channels/PROJECT_CHARTER.md,1,md
df5feb2654226ced,DECISION_LOG.md,observable_channels,logos-observable-channels:experiments/observable_channels/DECISION_LOG.md,1,md
bb584c825473cdfa,STATUS.md,observable_channels,logos-observable-channels:experiments/observable_channels/STATUS.md,1,md
62deb2907bb26916,accounting_closure.py,observable_channels,logos-observable-channels:experiments/observable_channels/src/accounting_closure.py,1,py
ab6aaad0a9ae5d6c,cross_site_invariance.py,observable_channels,logos-observable-channels:experiments/observable_channels/src/cross_site_invariance.py,1,py
73dc266deba8f351,template_completion.py,observable_channels,logos-observable-channels:experiments/observable_channels/src/template_completion.py,1,py
23935c3ec2123a03,masked_logogram.py,observable_channels,logos-observable-channels:experiments/observable_channels/src/masked_logogram.py,1,py
f66fb79dd2ed5d47,masked_quantity.py,observable_channels,logos-observable-channels:experiments/observable_channels/src/masked_quantity.py,1,py
